Eyes,Gaze,Head,HeadTilt,Smile,Speech,UpperBody,SmileControl,EkmanExpression,ExperiencedEmotion1,ExperiencedEmotion2,InternalEmotion,ShameAwarenessSituation,ShameAwarenessInterview,DisplayRule,RelationshipIntention,MindednessMean,Gender,Situation
REST,STRAIGHT_AT_INTERVIEWER,LEFT,REST,DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,JOY,SHAME_SHYNESS,SURPRISE,ENJOYMENT,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,LEFT,REST,DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,JOY,SHAME_SHYNESS,SURPRISE,ENJOYMENT,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,REST,REST,DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,JOY,SHAME_SHYNESS,SURPRISE,ENJOYMENT,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,JOY,SHAME_SHYNESS,SURPRISE,ENJOYMENT,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,JOY,SHAME_SHYNESS,SURPRISE,ENJOYMENT,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,JOY,SHAME_SHYNESS,SURPRISE,ENJOYMENT,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,JOY,SHAME_SHYNESS,SURPRISE,ENJOYMENT,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,JOY,SHAME_SHYNESS,SURPRISE,ENJOYMENT,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,REST,SHAME_SHYNESS,SURPRISE,REST,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,REST,STRAIGHT,REST,DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,SURPRISE,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,DOWN_RIGHT,STRAIGHT,REST,REST,REST,SIDEWAYS,SMILE_CONTROL,SURPRISE,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,DOWN_RIGHT,STRAIGHT,REST,NON_DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,SURPRISE,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,DOWN_RIGHT,STRAIGHT,REST,NON_DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,DOWN_RIGHT,STRAIGHT,REST,NON_DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,DOWN_RIGHT,STRAIGHT,REST,NON_DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,DOWN_RIGHT,STRAIGHT,REST,NON_DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,DOWN_RIGHT,STRAIGHT,REST,NON_DUCHENNE,REST,SIDEWAYS,SMILE_CONTROL,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,REST,STRAIGHT,REST,NON_DUCHENNE,REST,REST,SMILE_CONTROL,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,REST,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
WIDEN,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,REST,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,SPEECH,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,SPEECH,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,SPEECH,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN,STRAIGHT,REST,NON_DUCHENNE,SPEECH,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,REST,STRAIGHT,REST,NON_DUCHENNE,SPEECH,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,SPEECH,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,SPEECH,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,SPEECH,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,SPEECH,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,REST,SPEECH,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,REST,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,REST,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN_RIGHT,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN_RIGHT,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN_RIGHT,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN_RIGHT,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN_RIGHT,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
REST,DOWN_RIGHT,STRAIGHT,REST,DUCHENNE,LAUGHTER,STRAIGHT,REST,JOY,SHAME_SHYNESS,SURPRISE,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"4,75",FEMALE,S1
